"read_supp","control","fusion.gene.id","fusionType","depth","Sequence_Identity","Algorithm"
4,"positive","ENSG00000247572:ENSG00000011275","reverse_order:truncated_tri_fusion","10GB","85%","FusionSeeker"
5,"positive","ENSG00000119599:ENSG00000130255","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000206384:ENSG00000196455","read_through","10GB","85%","FusionSeeker"
2,"positive","ENSG00000206384:ENSG00000196455","read_through","10GB","85%","FusionSeeker"
2,"positive","ENSG00000104957:ENSG00000104518","hybrid","10GB","85%","FusionSeeker"
2,"positive","ENSG00000104957:ENSG00000104518","hybrid","10GB","85%","FusionSeeker"
2,"positive","ENSG00000069329:ENSG00000253327","hybrid","10GB","85%","FusionSeeker"
2,"positive","ENSG00000069329:ENSG00000253327","hybrid","10GB","85%","FusionSeeker"
2,"positive","ENSG00000111596:ENSG00000111727","reverse_order: intra_chromosome","10GB","85%","FusionSeeker"
2,"positive","ENSG00000284445:ENSG00000128918","false_fusion","10GB","85%","FusionSeeker"
4,"positive","ENSG00000143198:ENSG00000167881","truncated_tri_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000174306:ENSG00000155307","truncated_tri_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000149273:ENSG00000198673","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000139278:ENSG00000130414","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000069329:ENSG00000164754","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000253917:ENSG00000205444","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000235605:ENSG00000115268","false_fusion","10GB","85%","FusionSeeker"
4,"positive","ENSG00000157916:ENSG00000205835","hybrid","10GB","85%","FusionSeeker"
4,"positive","ENSG00000157916:ENSG00000205835","hybrid","10GB","85%","FusionSeeker"
2,"positive","ENSG00000033122:ENSG00000164924","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000232176:ENSG00000137154","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000159147:ENSG00000249209","false_fusion","10GB","85%","FusionSeeker"
2,"positive","ENSG00000118507:ENSG00000290067","false_fusion","10GB","85%","FusionSeeker"
10,"positive","ENSG00000179523:ENSG00000235519","truncated_tri_fusion","10GB","90%","FusionSeeker"
9,"positive","ENSG00000003393:ENSG00000282917","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000003393:ENSG00000170448","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
9,"positive","ENSG00000282917:ENSG00000170448","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000282917:ENSG00000170448","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000234224:ENSG00000242593","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000143740:ENSG00000167257","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000137807:ENSG00000173166","reverse_order: hybrid","10GB","90%","FusionSeeker"
58,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
36,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
21,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
22,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
12,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
7,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
7,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285216:ENSG00000285219","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000182667:ENSG00000183715","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000182667:ENSG00000183715","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000149564:ENSG00000182993","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000286147:ENSG00000155011","false_fusion","10GB","90%","FusionSeeker"
10,"positive","ENSG00000249797:ENSG00000250891","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000249797:ENSG00000250891","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000249797:ENSG00000250891","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000249797:ENSG00000250891","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000249797:ENSG00000250891","false_fusion","10GB","90%","FusionSeeker"
8,"positive","ENSG00000181927:ENSG00000123191","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000144668:ENSG00000235257","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000132122:ENSG00000179082","hybrid","10GB","90%","FusionSeeker"
5,"positive","ENSG00000132122:ENSG00000179082","hybrid","10GB","90%","FusionSeeker"
5,"positive","ENSG00000166348:ENSG00000165868","intra_chromosome","10GB","90%","FusionSeeker"
5,"positive","ENSG00000166348:ENSG00000165868","intra_chromosome","10GB","90%","FusionSeeker"
22,"positive","ENSG00000141376:ENSG00000267131","false_fusion","10GB","90%","FusionSeeker"
10,"positive","ENSG00000260971:ENSG00000284686","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000260971:ENSG00000284686","false_fusion","10GB","90%","FusionSeeker"
23,"positive","ENSG00000226711:ENSG00000119314","reverse_order: hybrid","10GB","90%","FusionSeeker"
3,"positive","ENSG00000151694:ENSG00000185798","truncated_tri_fusion","10GB","90%","FusionSeeker"
33,"positive","ENSG00000227028:ENSG00000183023","false_fusion","10GB","90%","FusionSeeker"
32,"positive","ENSG00000247416:ENSG00000149294","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000247416:ENSG00000149294","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000247416:ENSG00000149294","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000221947:ENSG00000285579","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000151812:ENSG00000100744","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000151812:ENSG00000100744","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000151812:ENSG00000100744","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000151812:ENSG00000100744","truncated_tri_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000258483:ENSG00000259199","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000266602:ENSG00000263745","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000213983:ENSG00000126777","intra_chromosome","10GB","90%","FusionSeeker"
5,"positive","ENSG00000213983:ENSG00000126777","intra_chromosome","10GB","90%","FusionSeeker"
5,"positive","ENSG00000166851:ENSG00000169814","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000091651:ENSG00000169814","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000166851:ENSG00000091651","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000248049:ENSG00000198092","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000108684:ENSG00000263571","false_fusion","10GB","90%","FusionSeeker"
21,"positive","ENSG00000285971:ENSG00000185942","false_fusion","10GB","90%","FusionSeeker"
11,"positive","ENSG00000206129:ENSG00000115355","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000003393:ENSG00000145916","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000003393:ENSG00000145916","truncated_tri_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000161082:ENSG00000104907","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000278916:ENSG00000161082","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000278916:ENSG00000104907","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000139287:ENSG00000072657","false_fusion","10GB","90%","FusionSeeker"
43,"positive","ENSG00000285479:ENSG00000151067","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285479:ENSG00000151067","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000120784:ENSG00000083097","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000166145:ENSG00000171766","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
13,"positive","ENSG00000187398:ENSG00000283563","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000233642:ENSG00000151025","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000151322:ENSG00000163749","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000151322:ENSG00000163749","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000151322:ENSG00000163749","false_fusion","10GB","90%","FusionSeeker"
12,"positive","ENSG00000260364:ENSG00000261742","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000081985:ENSG00000184619","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000143228:ENSG00000196586","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000106066:ENSG00000106069","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000106066:ENSG00000106069","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000148604:ENSG00000100811","hybrid","10GB","90%","FusionSeeker"
3,"positive","ENSG00000148604:ENSG00000100811","hybrid","10GB","90%","FusionSeeker"
6,"positive","ENSG00000128815:ENSG00000011275","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000234129:ENSG00000101966","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000234129:ENSG00000101966","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000172977:ENSG00000172922","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000140853:ENSG00000198677","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000270959:ENSG00000145012","false_fusion","10GB","90%","FusionSeeker"
22,"positive","ENSG00000283228:ENSG00000182389","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000197976:ENSG00000169084","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000095303:ENSG00000233616","read_through","10GB","90%","FusionSeeker"
4,"positive","ENSG00000095303:ENSG00000233616","read_through","10GB","90%","FusionSeeker"
13,"positive","ENSG00000033122:ENSG00000164924","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000033122:ENSG00000164924","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000227372:ENSG00000117523","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
8,"positive","ENSG00000136444:ENSG00000020256","reverse_order: hybrid","10GB","90%","FusionSeeker"
4,"positive","ENSG00000106829:ENSG00000173077","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000277424:ENSG00000103160","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000237461:ENSG00000255145","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000131037:ENSG00000125503","read_through","10GB","90%","FusionSeeker"
2,"positive","ENSG00000131037:ENSG00000125503","read_through","10GB","90%","FusionSeeker"
8,"positive","ENSG00000152223:ENSG00000152229","read_through","10GB","90%","FusionSeeker"
8,"positive","ENSG00000152223:ENSG00000152229","read_through","10GB","90%","FusionSeeker"
13,"positive","ENSG00000187391:ENSG00000234456","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000283098:ENSG00000258661","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000223745:ENSG00000228696","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000223745:ENSG00000228696","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000048740:ENSG00000235939","false_fusion","10GB","90%","FusionSeeker"
7,"positive","ENSG00000108312:ENSG00000260793","read_through","10GB","90%","FusionSeeker"
7,"positive","ENSG00000108312:ENSG00000260793","read_through","10GB","90%","FusionSeeker"
3,"positive","ENSG00000136160:ENSG00000234377","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000292343:ENSG00000292338","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000285132:ENSG00000164733","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000285132:ENSG00000164733","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285132:ENSG00000164733","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000167522:ENSG00000278847","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000260706:ENSG00000259867","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000260706:ENSG00000259867","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000257842:ENSG00000258081","false_fusion","10GB","90%","FusionSeeker"
8,"positive","ENSG00000254394:ENSG00000249859","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000237558:ENSG00000291031","intra_chromosome","10GB","90%","FusionSeeker"
5,"positive","ENSG00000237558:ENSG00000291031","intra_chromosome","10GB","90%","FusionSeeker"
4,"positive","ENSG00000225510:ENSG00000102471","intra_chromosome","10GB","90%","FusionSeeker"
4,"positive","ENSG00000225510:ENSG00000102471","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000180287:ENSG00000290439","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000246273:ENSG00000134802","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
4,"positive","ENSG00000081985:ENSG00000164756","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000184619:ENSG00000164756","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000071909:ENSG00000188312","false_fusion","10GB","90%","FusionSeeker"
7,"positive","ENSG00000102174:ENSG00000289084","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000134058:ENSG00000176970","truncated_tri_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000181786:ENSG00000132170","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
13,"positive","ENSG00000108094:ENSG00000085788","hybrid","10GB","90%","FusionSeeker"
13,"positive","ENSG00000108094:ENSG00000085788","hybrid","10GB","90%","FusionSeeker"
11,"positive","ENSG00000271763:ENSG00000185442","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000125898:ENSG00000234948","intra_chromosome","10GB","90%","FusionSeeker"
6,"positive","ENSG00000125898:ENSG00000234948","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000174306:ENSG00000171109","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000155307:ENSG00000171109","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000174306:ENSG00000155307","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000285844:ENSG00000185760","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285844:ENSG00000185760","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000128815:ENSG00000247572","false_fusion","10GB","90%","FusionSeeker"
8,"positive","ENSG00000138185:ENSG00000226688","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000139278:ENSG00000108641","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000136504:ENSG00000277586","truncated_tri_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000173113:ENSG00000260983","false_fusion","10GB","90%","FusionSeeker"
11,"positive","ENSG00000281649:ENSG00000095261","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000036672:ENSG00000259520","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000036672:ENSG00000140459","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000135269:ENSG00000237813","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000285053:ENSG00000198551","truncated_tri_fusion","10GB","90%","FusionSeeker"
15,"positive","ENSG00000237188:ENSG00000250166","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000172270:ENSG00000095066","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
5,"positive","ENSG00000285212:ENSG00000198221","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000244754:ENSG00000233124","intra_chromosome","10GB","90%","FusionSeeker"
4,"positive","ENSG00000244754:ENSG00000233124","intra_chromosome","10GB","90%","FusionSeeker"
4,"positive","ENSG00000178464:ENSG00000147403","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000105372:ENSG00000214078","truncated_tri_fusion","10GB","90%","FusionSeeker"
8,"positive","ENSG00000283515:ENSG00000214078","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000105372:ENSG00000283515","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000231252:ENSG00000162599","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000283718:ENSG00000100211","false_fusion","10GB","90%","FusionSeeker"
12,"positive","ENSG00000185442:ENSG00000118960","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000185442:ENSG00000118960","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000114638:ENSG00000121578","read_through","10GB","90%","FusionSeeker"
3,"positive","ENSG00000114638:ENSG00000121578","read_through","10GB","90%","FusionSeeker"
3,"positive","ENSG00000120437:ENSG00000120438","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000033122:ENSG00000066557","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000033122:ENSG00000228784","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000033122:ENSG00000228784","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000287921:ENSG00000183780","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000130962:ENSG00000156298","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000284927:ENSG00000171044","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000282665:ENSG00000198010","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000204929:ENSG00000144868","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000124523:ENSG00000124486","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000225484:ENSG00000167258","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000069329:ENSG00000164754","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000188227:ENSG00000197265","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000141499:ENSG00000291134","reverse_order: hybrid","10GB","90%","FusionSeeker"
2,"positive","ENSG00000047936:ENSG00000282218","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000162302:ENSG00000196549","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
11,"positive","ENSG00000230590:ENSG00000273974","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000230590:ENSG00000273974","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000103043:ENSG00000080822","truncated_tri_fusion","10GB","90%","FusionSeeker"
8,"positive","ENSG00000082805:ENSG00000145907","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000283294:ENSG00000224367","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000283294:ENSG00000224367","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000264860:ENSG00000150753","reverse_order: hybrid","10GB","90%","FusionSeeker"
4,"positive","ENSG00000171988:ENSG00000066427","false_fusion","10GB","90%","FusionSeeker"
9,"positive","ENSG00000122406:ENSG00000117598","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000269692:ENSG00000273994","read_through","10GB","90%","FusionSeeker"
6,"positive","ENSG00000269692:ENSG00000273994","read_through","10GB","90%","FusionSeeker"
11,"positive","ENSG00000062485:ENSG00000134326","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000085871:ENSG00000196782","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000168591:ENSG00000114923","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000145216:ENSG00000134853","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000096070:ENSG00000130396","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000143891:ENSG00000132300","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000143891:ENSG00000132300","intra_chromosome","10GB","90%","FusionSeeker"
3,"positive","ENSG00000197302:ENSG00000260737","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
6,"positive","ENSG00000162882:ENSG00000288886","read_through","10GB","90%","FusionSeeker"
6,"positive","ENSG00000162882:ENSG00000288886","read_through","10GB","90%","FusionSeeker"
2,"positive","ENSG00000237250:ENSG00000110002","reverse_order: hybrid","10GB","90%","FusionSeeker"
2,"positive","ENSG00000087086:ENSG00000211459","false_fusion:mitochondrial_genomic","10GB","90%","FusionSeeker"
4,"positive","ENSG00000102898:ENSG00000266954","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000260840:ENSG00000148308","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000187720:ENSG00000003393","truncated_tri_fusion","10GB","90%","FusionSeeker"
14,"positive","ENSG00000069329:ENSG00000077782","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000248538:ENSG00000134020","reverse_order: intra_chromosome","10GB","90%","FusionSeeker"
11,"positive","ENSG00000147434:ENSG00000164953","intra_chromosome","10GB","90%","FusionSeeker"
11,"positive","ENSG00000147434:ENSG00000164953","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000177058:ENSG00000118412","truncated_tri_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000286749:ENSG00000249484","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000139350:ENSG00000234456","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000186468:ENSG00000230629","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000129159:ENSG00000129158","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000187398:ENSG00000144642","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000235665:ENSG00000236790","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000011009:ENSG00000278249","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000258830:ENSG00000241168","false_fusion","10GB","90%","FusionSeeker"
10,"positive","ENSG00000267128:ENSG00000141576","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000267128:ENSG00000141576","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000168591:ENSG00000255872","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000223786:ENSG00000272243","false_fusion","10GB","90%","FusionSeeker"
11,"positive","ENSG00000168676:ENSG00000198677","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000142627:ENSG00000176746","truncated_tri_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000009830:ENSG00000087258","hybrid","10GB","90%","FusionSeeker"
3,"positive","ENSG00000009830:ENSG00000087258","hybrid","10GB","90%","FusionSeeker"
4,"positive","ENSG00000128918:ENSG00000166035","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000128918:ENSG00000166035","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000145808:ENSG00000251680","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000285082:ENSG00000284977","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000233928:ENSG00000233571","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000188580:ENSG00000236548","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000188580:ENSG00000236548","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000084623:ENSG00000256422","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000284571:ENSG00000256422","false_fusion","10GB","90%","FusionSeeker"
15,"positive","ENSG00000285550:ENSG00000267337","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000285550:ENSG00000267337","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000075975:ENSG00000132155","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000075975:ENSG00000132155","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000075975:ENSG00000132155","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000284962:ENSG00000230284","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000213942:ENSG00000071082","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000143633:ENSG00000214097","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000143633:ENSG00000214097","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000013297:ENSG00000285218","false_fusion","10GB","90%","FusionSeeker"
3,"positive","ENSG00000204929:ENSG00000198363","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000204929:ENSG00000198363","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000149657:ENSG00000101182","read_through","10GB","90%","FusionSeeker"
2,"positive","ENSG00000149657:ENSG00000101182","read_through","10GB","90%","FusionSeeker"
3,"positive","ENSG00000260840:ENSG00000093072","truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000117758:ENSG00000159176","intra_chromosome","10GB","90%","FusionSeeker"
2,"positive","ENSG00000049759:ENSG00000147573","reverse_order:truncated_tri_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000102780:ENSG00000088298","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000013503:ENSG00000257545","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000159753:ENSG00000242366","false_fusion","10GB","90%","FusionSeeker"
7,"positive","ENSG00000102977:ENSG00000242366","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000159753:ENSG00000102977","false_fusion","10GB","90%","FusionSeeker"
6,"positive","ENSG00000286577:ENSG00000185261","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000099810:ENSG00000264545","false_fusion","10GB","90%","FusionSeeker"
2,"positive","ENSG00000288360:ENSG00000078699","false_fusion","10GB","90%","FusionSeeker"
5,"positive","ENSG00000173077:ENSG00000228714","false_fusion","10GB","90%","FusionSeeker"
4,"positive","ENSG00000225127:ENSG00000013375","reverse_order: hybrid","10GB","90%","FusionSeeker"
