fusion.gene.id	Sequence_Identity	depth	control	Algorithm	fusionType	Total_Read_Supp	overlap	recall_category
ENSG00000205084:ENSG00000291051	85%	100GB	positive	Genion	false_fusion	13	1	False_Call
ENSG00000205084:ENSG00000291051	90%	100GB	positive	Genion	false_fusion	20	1	False_Call
ENSG00000205274:ENSG00000226562	85%	100GB	negative	Genion	false_fusion	15	1	False_Call
ENSG00000205274:ENSG00000226562	85%	100GB	positive	Genion	false_fusion	12	1	False_Call
ENSG00000205274:ENSG00000226562	90%	100GB	negative	Genion	false_fusion	15	1	False_Call
ENSG00000205274:ENSG00000226562	90%	100GB	positive	Genion	false_fusion	18	1	False_Call
ENSG00000205274:ENSG00000226562	95%	100GB	negative	Genion	false_fusion	16	1	False_Call
ENSG00000205274:ENSG00000226562	95%	100GB	positive	Genion	false_fusion	22	1	False_Call
ENSG00000205274:ENSG00000230453	85%	100GB	negative	Genion	false_fusion	16	1	False_Call
ENSG00000205274:ENSG00000230453	85%	100GB	positive	Genion	false_fusion	19	1	False_Call
ENSG00000205274:ENSG00000230453	90%	100GB	negative	Genion	false_fusion	18	1	False_Call
ENSG00000205274:ENSG00000230453	90%	100GB	positive	Genion	false_fusion	10	1	False_Call
ENSG00000205274:ENSG00000230453	95%	100GB	negative	Genion	false_fusion	19	1	False_Call
ENSG00000205274:ENSG00000230453	95%	100GB	positive	Genion	false_fusion	17	1	False_Call
ENSG00000205358:ENSG00000259923	90%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000205358:ENSG00000259923	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000205362:ENSG00000290662	90%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000205444:ENSG00000251669	85%	100GB	positive	Genion	false_fusion	19	1	False_Call
ENSG00000205444:ENSG00000251669	90%	100GB	positive	Genion	false_fusion	28	1	False_Call
ENSG00000205444:ENSG00000251669	95%	100GB	positive	Genion	false_fusion	19	1	False_Call
ENSG00000205444:ENSG00000290374	90%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	9	1	Partial_Recall
ENSG00000205444:ENSG00000290374	95%	100GB	positive	Genion	reverse_order:truncated_tri_fusion	14	1	Partial_Recall
ENSG00000205609:ENSG00000112306	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000205629:ENSG00000291179	85%	100GB	negative	Genion	false_fusion	3	1	False_Call
ENSG00000206129:ENSG00000115355	85%	100GB	positive	FusionSeeker	false_fusion	64	1	False_Call
ENSG00000206129:ENSG00000115355	85%	10GB	positive	FusionSeeker	false_fusion	12	1	False_Call
ENSG00000206129:ENSG00000115355	90%	100GB	positive	FusionSeeker	false_fusion	90	1	False_Call
ENSG00000206129:ENSG00000115355	90%	10GB	positive	FusionSeeker	false_fusion	11	1	False_Call
ENSG00000206129:ENSG00000115355	95%	100GB	positive	FusionSeeker	false_fusion	71	1	False_Call
ENSG00000206260:ENSG00000175110	85%	100GB	negative	FusionSeeker	false_fusion	16	1	False_Call
ENSG00000206260:ENSG00000175110	85%	100GB	positive	FusionSeeker	false_fusion	11	1	False_Call
ENSG00000206260:ENSG00000175110	85%	10GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000206260:ENSG00000175110	90%	100GB	negative	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000206260:ENSG00000175110	90%	100GB	positive	FusionSeeker	false_fusion	7	1	False_Call
ENSG00000206260:ENSG00000175110	95%	100GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000206384:ENSG00000196455	85%	100GB	positive	FusionSeeker	read_through	48	2	True_Recall
ENSG00000206384:ENSG00000196455	85%	100GB	positive	JAFFAL	read_through	13	2	True_Recall
ENSG00000206384:ENSG00000196455	85%	10GB	positive	CTAT-LR-Fusion	read_through	3	3	True_Recall
ENSG00000206384:ENSG00000196455	85%	10GB	positive	FusionSeeker	read_through	2	3	True_Recall
ENSG00000206384:ENSG00000196455	85%	10GB	positive	GFSeeker	read_through	3	3	True_Recall
ENSG00000206384:ENSG00000196455	90%	100GB	positive	FusionSeeker	read_through	105	2	True_Recall
ENSG00000206384:ENSG00000196455	90%	100GB	positive	JAFFAL	read_through	21	2	True_Recall
ENSG00000206384:ENSG00000196455	95%	100GB	positive	FusionSeeker	read_through	111	2	True_Recall
ENSG00000206384:ENSG00000196455	95%	100GB	positive	JAFFAL	read_through	22	2	True_Recall
ENSG00000206384:ENSG00000196455	95%	10GB	positive	FusionSeeker	read_through	2	1	True_Recall
ENSG00000206503:ENSG00000230795	85%	100GB	negative	Genion	false_fusion	474	1	False_Call
ENSG00000206503:ENSG00000230795	85%	100GB	positive	Genion	false_fusion	479	1	False_Call
ENSG00000206503:ENSG00000230795	85%	10GB	negative	Genion	false_fusion	52	1	False_Call
ENSG00000206503:ENSG00000230795	85%	10GB	positive	Genion	false_fusion	58	1	False_Call
ENSG00000206503:ENSG00000230795	85%	1GB	negative	Genion	false_fusion	9	1	False_Call
ENSG00000206503:ENSG00000230795	90%	100GB	negative	Genion	false_fusion	285	1	False_Call
ENSG00000206503:ENSG00000230795	90%	100GB	positive	Genion	false_fusion	306	1	False_Call
ENSG00000206503:ENSG00000230795	90%	10GB	negative	Genion	false_fusion	10	1	False_Call
ENSG00000206503:ENSG00000230795	90%	10GB	positive	Genion	false_fusion	29	1	False_Call
ENSG00000206503:ENSG00000230795	95%	100GB	negative	Genion	false_fusion	93	1	False_Call
ENSG00000206503:ENSG00000230795	95%	100GB	positive	Genion	false_fusion	89	1	False_Call
ENSG00000206503:ENSG00000230795	95%	10GB	negative	Genion	false_fusion	10	1	False_Call
ENSG00000206503:ENSG00000235290	85%	100GB	negative	Genion	false_fusion	39	1	False_Call
ENSG00000206503:ENSG00000235290	85%	100GB	positive	Genion	false_fusion	37	1	False_Call
ENSG00000206503:ENSG00000235290	90%	100GB	negative	Genion	false_fusion	15	1	False_Call
ENSG00000206503:ENSG00000290574	85%	100GB	negative	Genion	false_fusion	191	1	False_Call
ENSG00000206503:ENSG00000290574	85%	100GB	positive	Genion	false_fusion	192	1	False_Call
ENSG00000206503:ENSG00000290574	85%	10GB	negative	Genion	false_fusion	26	1	False_Call
ENSG00000206503:ENSG00000290574	85%	10GB	positive	Genion	false_fusion	28	1	False_Call
ENSG00000206503:ENSG00000290574	90%	100GB	negative	Genion	false_fusion	70	1	False_Call
ENSG00000206503:ENSG00000290574	90%	100GB	positive	Genion	false_fusion	105	1	False_Call
ENSG00000206503:ENSG00000290574	95%	100GB	positive	Genion	false_fusion	24	1	False_Call
ENSG00000206560:ENSG00000091651	85%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	13	2	Partial_Recall
ENSG00000206560:ENSG00000091651	85%	100GB	positive	JAFFAL	truncated_tri_fusion	5	2	Partial_Recall
ENSG00000206560:ENSG00000091651	90%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	14	2	Partial_Recall
ENSG00000206560:ENSG00000091651	90%	100GB	positive	JAFFAL	truncated_tri_fusion	13	2	Partial_Recall
ENSG00000206560:ENSG00000091651	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	19	2	Partial_Recall
ENSG00000206560:ENSG00000091651	95%	100GB	positive	JAFFAL	truncated_tri_fusion	21	2	Partial_Recall
ENSG00000206560:ENSG00000091651	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	6	2	Partial_Recall
ENSG00000206560:ENSG00000091651	95%	10GB	positive	JAFFAL	truncated_tri_fusion	6	2	Partial_Recall
ENSG00000206560:ENSG00000166851	90%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	4	1	Partial_Recall
ENSG00000207716:ENSG00000250896	85%	100GB	positive	Genion	false_fusion	7	1	False_Call
ENSG00000210082:ENSG00000102309	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000210082:ENSG00000198712	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000210082:ENSG00000198712	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000210082:ENSG00000198804	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000198712	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000198712	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	3	1	False_Call
ENSG00000211459:ENSG00000198804	90%	100GB	negative	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000198886	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000198938	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000198938	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	2	1	False_Call
ENSG00000211459:ENSG00000210082	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	10	1	False_Call
ENSG00000211459:ENSG00000210082	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	7	1	False_Call
ENSG00000211459:ENSG00000210082	95%	100GB	positive	FusionSeeker	false_fusion:mitochondrial	4	1	False_Call
ENSG00000211633:ENSG00000253365	85%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000211968:ENSG00000253274	85%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000213075:ENSG00000071082	85%	100GB	negative	FusionSeeker	false_fusion	32	1	False_Call
ENSG00000213075:ENSG00000071082	85%	100GB	positive	FusionSeeker	false_fusion	27	1	False_Call
ENSG00000213075:ENSG00000071082	85%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213075:ENSG00000071082	90%	100GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000213075:ENSG00000071082	90%	100GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000213236:ENSG00000164924	95%	100GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000213260:ENSG00000164924	90%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213300:ENSG00000266780	90%	100GB	positive	Genion	false_fusion	7	1	False_Call
ENSG00000213300:ENSG00000266780	95%	100GB	negative	Genion	false_fusion	6	1	False_Call
ENSG00000213498:ENSG00000133112	85%	100GB	negative	CTAT-LR-Fusion	false_fusion	172	1	False_Call
ENSG00000213498:ENSG00000133112	85%	100GB	positive	CTAT-LR-Fusion	false_fusion	146	1	False_Call
ENSG00000213498:ENSG00000133112	85%	10GB	positive	CTAT-LR-Fusion	false_fusion	9	1	False_Call
ENSG00000213619:ENSG00000109861	85%	100GB	positive	FusionSeeker	reverse_order: hybrid	4	1	Partial_Recall
ENSG00000213619:ENSG00000109861	90%	100GB	positive	FusionSeeker	reverse_order: hybrid	26	1	Partial_Recall
ENSG00000213619:ENSG00000109861	90%	10GB	positive	FusionSeeker	reverse_order: hybrid	2	1	Partial_Recall
ENSG00000213619:ENSG00000109861	95%	100GB	positive	FusionSeeker	reverse_order: hybrid	41	1	Partial_Recall
ENSG00000213619:ENSG00000109861	95%	10GB	positive	FusionSeeker	reverse_order: hybrid	3	2	Partial_Recall
ENSG00000213619:ENSG00000109861	95%	10GB	positive	GFSeeker	reverse_order: hybrid	4	2	Partial_Recall
ENSG00000213619:ENSG00000109861	95%	1GB	positive	FusionSeeker	reverse_order: hybrid	2	2	Partial_Recall
ENSG00000213619:ENSG00000109861	95%	1GB	positive	GFSeeker	reverse_order: hybrid	2	2	Partial_Recall
ENSG00000213657:ENSG00000071082	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000213657:ENSG00000071082	85%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000213657:ENSG00000071082	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213671:ENSG00000138430	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213671:ENSG00000138430	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000081051	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000163631	95%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000196205	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000196730	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000196730	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000197099	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213741:ENSG00000197249	90%	100GB	positive	FusionSeeker	false_fusion	2	2	False_Call
ENSG00000213741:ENSG00000197249	90%	100GB	positive	JAFFAL	false_fusion	2	2	False_Call
ENSG00000213741:ENSG00000198886	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000213741:ENSG00000211459	85%	100GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000213741:ENSG00000273259	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213783:ENSG00000136942	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213942:ENSG00000071082	85%	100GB	negative	FusionSeeker	false_fusion	114	1	False_Call
ENSG00000213942:ENSG00000071082	85%	100GB	positive	FusionSeeker	false_fusion	103	1	False_Call
ENSG00000213942:ENSG00000071082	85%	10GB	positive	FusionSeeker	false_fusion	14	1	False_Call
ENSG00000213942:ENSG00000071082	85%	1GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213942:ENSG00000071082	90%	100GB	negative	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000213942:ENSG00000071082	90%	100GB	positive	FusionSeeker	false_fusion	15	1	False_Call
ENSG00000213942:ENSG00000071082	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000213983:ENSG00000126777	85%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	26	3	True_Recall
ENSG00000213983:ENSG00000126777	85%	100GB	positive	FusionSeeker	intra_chromosome	48	3	True_Recall
ENSG00000213983:ENSG00000126777	85%	100GB	positive	JAFFAL	intra_chromosome	29	3	True_Recall
ENSG00000213983:ENSG00000126777	85%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	4	4	True_Recall
ENSG00000213983:ENSG00000126777	85%	10GB	positive	FusionSeeker	intra_chromosome	6	4	True_Recall
ENSG00000213983:ENSG00000126777	85%	10GB	positive	GFSeeker	intra_chromosome	4	4	True_Recall
ENSG00000213983:ENSG00000126777	85%	10GB	positive	JAFFAL	intra_chromosome	3	4	True_Recall
ENSG00000213983:ENSG00000126777	90%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	30	3	True_Recall
ENSG00000213983:ENSG00000126777	90%	100GB	positive	FusionSeeker	intra_chromosome	50	3	True_Recall
ENSG00000213983:ENSG00000126777	90%	100GB	positive	JAFFAL	intra_chromosome	30	3	True_Recall
ENSG00000213983:ENSG00000126777	90%	10GB	positive	FusionSeeker	intra_chromosome	5	3	True_Recall
ENSG00000213983:ENSG00000126777	90%	10GB	positive	GFSeeker	intra_chromosome	2	3	True_Recall
ENSG00000213983:ENSG00000126777	90%	10GB	positive	JAFFAL	intra_chromosome	3	3	True_Recall
ENSG00000213983:ENSG00000126777	95%	100GB	positive	CTAT-LR-Fusion	intra_chromosome	23	3	True_Recall
ENSG00000213983:ENSG00000126777	95%	100GB	positive	FusionSeeker	intra_chromosome	55	3	True_Recall
ENSG00000213983:ENSG00000126777	95%	100GB	positive	JAFFAL	intra_chromosome	28	3	True_Recall
ENSG00000213983:ENSG00000126777	95%	10GB	positive	CTAT-LR-Fusion	intra_chromosome	3	4	True_Recall
ENSG00000213983:ENSG00000126777	95%	10GB	positive	FusionSeeker	intra_chromosome	4	4	True_Recall
ENSG00000213983:ENSG00000126777	95%	10GB	positive	GFSeeker	intra_chromosome	4	4	True_Recall
ENSG00000213983:ENSG00000126777	95%	10GB	positive	JAFFAL	intra_chromosome	4	4	True_Recall
ENSG00000213988:ENSG00000105193	90%	10GB	positive	GFSeeker	false_fusion	2	1	False_Call
ENSG00000214078:ENSG00000283103	85%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	11	2	Partial_Recall
ENSG00000214078:ENSG00000283103	85%	100GB	positive	JAFFAL	truncated_tri_fusion	6	2	Partial_Recall
ENSG00000214078:ENSG00000283103	90%	100GB	positive	JAFFAL	truncated_tri_fusion	6	1	Partial_Recall
ENSG00000214078:ENSG00000283103	90%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000214078:ENSG00000283103	95%	100GB	positive	JAFFAL	truncated_tri_fusion	10	1	Partial_Recall
ENSG00000214078:ENSG00000283103	95%	10GB	positive	JAFFAL	truncated_tri_fusion	2	1	Partial_Recall
ENSG00000214097:ENSG00000105819	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	17	1	Partial_Recall
ENSG00000214097:ENSG00000105819	85%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000214097:ENSG00000105819	85%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	2	2	Partial_Recall
ENSG00000214097:ENSG00000105819	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	21	1	Partial_Recall
ENSG00000214097:ENSG00000105819	90%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	4	2	Partial_Recall
ENSG00000214097:ENSG00000105819	90%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	4	2	Partial_Recall
ENSG00000214097:ENSG00000105819	95%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	19	1	Partial_Recall
ENSG00000214097:ENSG00000143633	95%	10GB	positive	GFSeeker	truncated_tri_fusion	4	1	Partial_Recall
ENSG00000214338:ENSG00000184530	90%	100GB	positive	CTAT-LR-Fusion	read_through	13	1	True_Recall
ENSG00000214338:ENSG00000184530	90%	10GB	positive	GFSeeker	read_through	2	1	True_Recall
ENSG00000214338:ENSG00000184530	95%	100GB	positive	CTAT-LR-Fusion	read_through	28	1	True_Recall
ENSG00000214541:ENSG00000102309	85%	100GB	positive	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000214717:ENSG00000292343	85%	100GB	positive	LongGF	false_fusion	3	1	False_Call
ENSG00000214717:ENSG00000292343	90%	100GB	positive	Genion	false_fusion	8	2	False_Call
ENSG00000214717:ENSG00000292343	90%	100GB	positive	LongGF	false_fusion	8	2	False_Call
ENSG00000214717:ENSG00000292343	95%	100GB	positive	Genion	false_fusion	8	2	False_Call
ENSG00000214717:ENSG00000292343	95%	100GB	positive	LongGF	false_fusion	6	2	False_Call
ENSG00000214857:ENSG00000127922	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000214881:ENSG00000137210	85%	100GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000214881:ENSG00000137210	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000214967:ENSG00000227827	85%	100GB	negative	Genion	false_fusion	24	1	False_Call
ENSG00000214967:ENSG00000227827	85%	100GB	positive	Genion	false_fusion	30	1	False_Call
ENSG00000214967:ENSG00000227827	90%	100GB	negative	Genion	false_fusion	28	1	False_Call
ENSG00000214967:ENSG00000227827	90%	100GB	positive	Genion	false_fusion	25	1	False_Call
ENSG00000214967:ENSG00000227827	95%	100GB	negative	Genion	false_fusion	28	1	False_Call
ENSG00000214967:ENSG00000227827	95%	100GB	positive	Genion	false_fusion	31	1	False_Call
ENSG00000215124:ENSG00000225102	85%	100GB	positive	FusionSeeker	read_through	60	2	True_Recall
ENSG00000215124:ENSG00000225102	85%	100GB	positive	Genion	read_through	9	2	True_Recall
ENSG00000215124:ENSG00000225102	90%	100GB	positive	FusionSeeker	read_through	55	2	True_Recall
ENSG00000215124:ENSG00000225102	90%	100GB	positive	Genion	read_through	9	2	True_Recall
ENSG00000215124:ENSG00000225102	90%	10GB	positive	FusionSeeker	read_through	4	1	True_Recall
ENSG00000215124:ENSG00000225102	95%	100GB	positive	CTAT-LR-Fusion	read_through	17	3	True_Recall
ENSG00000215124:ENSG00000225102	95%	100GB	positive	FusionSeeker	read_through	55	3	True_Recall
ENSG00000215124:ENSG00000225102	95%	100GB	positive	Genion	read_through	3	3	True_Recall
ENSG00000215124:ENSG00000225102	95%	10GB	positive	CTAT-LR-Fusion	read_through	2	2	True_Recall
ENSG00000215124:ENSG00000225102	95%	10GB	positive	FusionSeeker	read_through	4	2	True_Recall
ENSG00000215268:ENSG00000224435	85%	100GB	negative	Genion	false_fusion	6	1	False_Call
ENSG00000215268:ENSG00000224435	85%	100GB	positive	Genion	false_fusion	8	1	False_Call
ENSG00000215268:ENSG00000224435	90%	100GB	positive	Genion	false_fusion	7	1	False_Call
ENSG00000215472:ENSG00000186001	85%	100GB	positive	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000215472:ENSG00000186001	90%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000215472:ENSG00000210082	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000215472:ENSG00000251062	85%	100GB	negative	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000215472:ENSG00000251062	85%	100GB	positive	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000215472:ENSG00000251062	90%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000215796:ENSG00000138759	95%	100GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	19	1	Partial_Recall
ENSG00000215796:ENSG00000138759	95%	10GB	positive	CTAT-LR-Fusion	truncated_tri_fusion	4	1	Partial_Recall
ENSG00000215905:ENSG00000130255	85%	100GB	negative	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000215905:ENSG00000130255	85%	100GB	positive	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000215915:ENSG00000290916	95%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000217030:ENSG00000231500	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000218305:ENSG00000081377	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000219391:ENSG00000070756	85%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000219545:ENSG00000106415	90%	100GB	negative	CTAT-LR-Fusion	false_fusion	18	1	False_Call
ENSG00000219545:ENSG00000106415	90%	100GB	positive	CTAT-LR-Fusion	false_fusion	21	1	False_Call
ENSG00000219545:ENSG00000106415	90%	10GB	negative	CTAT-LR-Fusion	false_fusion	5	1	False_Call
ENSG00000219545:ENSG00000106415	90%	1GB	negative	CTAT-LR-Fusion	false_fusion	2	1	False_Call
ENSG00000219545:ENSG00000106415	95%	100GB	negative	CTAT-LR-Fusion	false_fusion	40	1	False_Call
ENSG00000219545:ENSG00000106415	95%	100GB	positive	CTAT-LR-Fusion	false_fusion	37	1	False_Call
ENSG00000219545:ENSG00000106415	95%	10GB	negative	CTAT-LR-Fusion	false_fusion	5	1	False_Call
ENSG00000219545:ENSG00000106415	95%	1GB	negative	CTAT-LR-Fusion	false_fusion	2	1	False_Call
ENSG00000219545:ENSG00000283549	85%	100GB	negative	FusionSeeker	false_fusion	4	1	False_Call
ENSG00000219545:ENSG00000283549	85%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000219545:ENSG00000283549	90%	100GB	negative	FusionSeeker	false_fusion	22	1	False_Call
ENSG00000219545:ENSG00000283549	90%	100GB	positive	FusionSeeker	false_fusion	30	1	False_Call
ENSG00000219545:ENSG00000283549	90%	10GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000219545:ENSG00000283549	90%	10GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000219545:ENSG00000283549	90%	1GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000219545:ENSG00000283549	95%	100GB	negative	FusionSeeker	false_fusion	41	1	False_Call
ENSG00000219545:ENSG00000283549	95%	100GB	positive	FusionSeeker	false_fusion	38	1	False_Call
ENSG00000219545:ENSG00000283549	95%	10GB	negative	FusionSeeker	false_fusion	5	1	False_Call
ENSG00000219545:ENSG00000283549	95%	1GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000219665:ENSG00000223547	90%	100GB	negative	Genion	false_fusion	4	1	False_Call
ENSG00000219665:ENSG00000223547	90%	100GB	positive	Genion	false_fusion	2	1	False_Call
ENSG00000219665:ENSG00000223547	90%	10GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000219665:ENSG00000223547	95%	100GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000219665:ENSG00000223547	95%	10GB	negative	Genion	false_fusion	2	1	False_Call
ENSG00000220842:ENSG00000087086	85%	100GB	negative	FusionSeeker	false_fusion	3	1	False_Call
ENSG00000220842:ENSG00000133112	95%	100GB	negative	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000220842:ENSG00000197249	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000220842:ENSG00000198938	85%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000220842:ENSG00000210082	85%	10GB	negative	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000220842:ENSG00000210082	90%	100GB	positive	FusionSeeker	false_fusion:mitochondrial_genomic	2	1	False_Call
ENSG00000221843:ENSG00000091513	85%	100GB	positive	FusionSeeker	false_fusion	2	1	False_Call
ENSG00000221874:ENSG00000183137	85%	100GB	positive	FusionSeeker	false_fusion	7	1	False_Call
ENSG00000221874:ENSG00000183137	90%	100GB	positive	FusionSeeker	false_fusion	8	1	False_Call
ENSG00000221874:ENSG00000183137	95%	100GB	positive	FusionSeeker	false_fusion	6	1	False_Call
ENSG00000221886:ENSG00000127530	95%	100GB	positive	JAFFAL	false_fusion	3	1	False_Call
ENSG00000221886:ENSG00000174695	85%	100GB	positive	JAFFAL	intra_chromosome	21	1	True_Recall
ENSG00000221886:ENSG00000174695	85%	10GB	positive	GFSeeker	intra_chromosome	2	2	True_Recall
ENSG00000221886:ENSG00000174695	85%	10GB	positive	JAFFAL	intra_chromosome	4	2	True_Recall
ENSG00000221886:ENSG00000174695	90%	100GB	positive	JAFFAL	intra_chromosome	25	1	True_Recall
ENSG00000221886:ENSG00000174695	90%	10GB	positive	GFSeeker	intra_chromosome	3	2	True_Recall
ENSG00000221886:ENSG00000174695	90%	10GB	positive	JAFFAL	intra_chromosome	4	2	True_Recall
ENSG00000221886:ENSG00000174695	95%	100GB	positive	JAFFAL	intra_chromosome	30	1	True_Recall
ENSG00000221886:ENSG00000174695	95%	10GB	positive	GFSeeker	intra_chromosome	4	2	True_Recall
ENSG00000221886:ENSG00000174695	95%	10GB	positive	JAFFAL	intra_chromosome	4	2	True_Recall
ENSG00000221910:ENSG00000102312	85%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	30	1	Partial_Recall
ENSG00000221910:ENSG00000102312	85%	10GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	3	2	Partial_Recall
ENSG00000221910:ENSG00000102312	85%	10GB	positive	GFSeeker	reverse_order:truncated_tri_fusion	3	2	Partial_Recall
ENSG00000221910:ENSG00000102312	90%	100GB	positive	FusionSeeker	reverse_order:truncated_tri_fusion	29	1	Partial_Recall
