read_supp	control	fusion.gene.id	fusionType	depth	Sequence_Identity	Algorithm
7	positive	ENSG00000291093:ENSG00000096746	intra_chromosome	10GB	95%	FusionSeeker
11	positive	ENSG00000255652:ENSG00000257894	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
5	positive	ENSG00000103415:ENSG00000103160	intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000122406:ENSG00000117598	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000176124:ENSG00000226961	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000143740:ENSG00000167257	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000146223:ENSG00000119899	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
4	positive	ENSG00000166851:ENSG00000169814	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000091651:ENSG00000169814	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000166851:ENSG00000091651	truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000138101:ENSG00000144589	intra_chromosome	10GB	95%	FusionSeeker
8	positive	ENSG00000153291:ENSG00000146282	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
4	positive	ENSG00000282917:ENSG00000170448	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
4	positive	ENSG00000003393:ENSG00000170448	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
13	positive	ENSG00000103043:ENSG00000080822	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000087086:ENSG00000197099	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000185664:ENSG00000251584	hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000223768:ENSG00000077684	reverse_order: hybrid	10GB	95%	FusionSeeker
17	positive	ENSG00000164924:ENSG00000242315	read_through	10GB	95%	FusionSeeker
10	positive	ENSG00000277893:ENSG00000080822	truncated_tri_fusion	10GB	95%	FusionSeeker
7	positive	ENSG00000103043:ENSG00000277893	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
7	positive	ENSG00000103043:ENSG00000277893	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000105011:ENSG00000125755	intra_chromosome	10GB	95%	FusionSeeker
11	positive	ENSG00000157426:ENSG00000242736	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
7	positive	ENSG00000102898:ENSG00000266954	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000139287:ENSG00000072657	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000139197:ENSG00000111300	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
5	positive	ENSG00000036672:ENSG00000140459	false_fusion	10GB	95%	FusionSeeker
8	positive	ENSG00000258704:ENSG00000177138	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000182667:ENSG00000183715	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000182667:ENSG00000183715	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000286147:ENSG00000155011	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000286147:ENSG00000155011	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000172270:ENSG00000095066	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000090565:ENSG00000167207	intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000291210:ENSG00000160957	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000284776:ENSG00000188186	reverse_order: hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000124523:ENSG00000124486	truncated_tri_fusion	10GB	95%	FusionSeeker
11	positive	ENSG00000278177:ENSG00000183098	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000274532:ENSG00000163913	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000048740:ENSG00000235939	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000128918:ENSG00000166035	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000128918:ENSG00000166035	false_fusion	10GB	95%	FusionSeeker
19	positive	ENSG00000161513:ENSG00000172782	read_through	10GB	95%	FusionSeeker
3	positive	ENSG00000270959:ENSG00000145012	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000136160:ENSG00000234377	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000109113:ENSG00000104951	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000128815:ENSG00000247572	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000249884:ENSG00000115652	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000287700:ENSG00000233928	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000124333:ENSG00000235059	false_fusion	10GB	95%	FusionSeeker
10	positive	ENSG00000168676:ENSG00000198677	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000169946:ENSG00000251003	false_fusion	10GB	95%	FusionSeeker
10	positive	ENSG00000128815:ENSG00000011275	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000166348:ENSG00000165868	intra_chromosome	10GB	95%	FusionSeeker
7	positive	ENSG00000236708:ENSG00000146555	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000151322:ENSG00000163749	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000151322:ENSG00000163749	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000182796:ENSG00000135972	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000172380:ENSG00000232284	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000283839:ENSG00000170396	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
5	positive	ENSG00000108684:ENSG00000263571	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
9	positive	ENSG00000187398:ENSG00000283563	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000069329:ENSG00000253327	hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000166546:ENSG00000250407	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000140853:ENSG00000198677	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000013297:ENSG00000285218	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000096070:ENSG00000104218	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000130396:ENSG00000104218	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000096070:ENSG00000130396	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000268416:ENSG00000163694	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000163694:ENSG00000137251	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000268416:ENSG00000137251	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000287744:ENSG00000130226	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
5	positive	ENSG00000258830:ENSG00000241168	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000139278:ENSG00000130414	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000149657:ENSG00000101182	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000131037:ENSG00000125503	read_through	10GB	95%	FusionSeeker
4	positive	ENSG00000213983:ENSG00000126777	intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000253917:ENSG00000205444	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000164011:ENSG00000095066	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000182621:ENSG00000124155	intra_chromosome	10GB	95%	FusionSeeker
6	positive	ENSG00000235162:ENSG00000286520	read_through	10GB	95%	FusionSeeker
3	positive	ENSG00000270820:ENSG00000106692	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000224924:ENSG00000159256	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000249209:ENSG00000142156	false_fusion	10GB	95%	FusionSeeker
22	positive	ENSG00000281649:ENSG00000095261	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000082805:ENSG00000145907	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000254394:ENSG00000249859	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000204929:ENSG00000144868	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000162302:ENSG00000196549	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000242366:ENSG00000286066	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000159753:ENSG00000286066	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000102977:ENSG00000286066	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000159753:ENSG00000242366	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000102977:ENSG00000242366	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000159753:ENSG00000102977	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000183476:ENSG00000145734	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000283294:ENSG00000224367	intra_chromosome	10GB	95%	FusionSeeker
7	positive	ENSG00000120437:ENSG00000120438	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000283563:ENSG00000144642	false_fusion	10GB	95%	FusionSeeker
10	positive	ENSG00000135241:ENSG00000225612	intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000227372:ENSG00000117523	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
4	positive	ENSG00000259520:ENSG00000140459	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000036672:ENSG00000259520	false_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000287921:ENSG00000183780	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
11	positive	ENSG00000289397:ENSG00000178997	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000095303:ENSG00000233616	read_through	10GB	95%	FusionSeeker
6	positive	ENSG00000138347:ENSG00000244607	reverse_order: hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000138347:ENSG00000244607	reverse_order: hybrid	10GB	95%	FusionSeeker
4	positive	ENSG00000171735:ENSG00000144815	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000108094:ENSG00000085788	hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000108094:ENSG00000085788	hybrid	10GB	95%	FusionSeeker
10	positive	ENSG00000071909:ENSG00000124787	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000071909:ENSG00000188312	false_fusion	10GB	95%	FusionSeeker
15	positive	ENSG00000124787:ENSG00000188312	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000206384:ENSG00000196455	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000206384:ENSG00000196455	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000206384:ENSG00000196455	read_through	10GB	95%	FusionSeeker
4	positive	ENSG00000135747:ENSG00000138759	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000182871:ENSG00000109339	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000173638:ENSG00000109339	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000182871:ENSG00000173638	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000088035:ENSG00000101003	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000141449:ENSG00000221887	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000138759:ENSG00000104490	truncated_tri_fusion	10GB	95%	FusionSeeker
8	positive	ENSG00000162882:ENSG00000288886	read_through	10GB	95%	FusionSeeker
3	positive	ENSG00000187720:ENSG00000003393	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000187720:ENSG00000003393	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000139350:ENSG00000234456	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
10	positive	ENSG00000225676:ENSG00000136861	hybrid	10GB	95%	FusionSeeker
11	positive	ENSG00000167524:ENSG00000285171	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000151694:ENSG00000130714	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
8	positive	ENSG00000286577:ENSG00000185261	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000142675:ENSG00000169213	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000197462:ENSG00000276418	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000167526:ENSG00000211459	false_fusion:mitochondrial_genomic	10GB	95%	FusionSeeker
3	positive	ENSG00000147434:ENSG00000164953	intra_chromosome	10GB	95%	FusionSeeker
11	positive	ENSG00000235665:ENSG00000236790	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000091164:ENSG00000091157	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000136235:ENSG00000285702	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000082805:ENSG00000166747	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000140853:ENSG00000141527	false_fusion	10GB	95%	FusionSeeker
7	positive	ENSG00000221910:ENSG00000102312	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000167522:ENSG00000278847	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000143669:ENSG00000206803	read_through	10GB	95%	FusionSeeker
4	positive	ENSG00000095981:ENSG00000164627	read_through	10GB	95%	FusionSeeker
3	positive	ENSG00000163209:ENSG00000102898	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000163209:ENSG00000102898	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000163209:ENSG00000266954	false_fusion	10GB	95%	FusionSeeker
9	positive	ENSG00000254979:ENSG00000285329	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000110881:ENSG00000261427	hybrid	10GB	95%	FusionSeeker
5	positive	ENSG00000143891:ENSG00000132300	intra_chromosome	10GB	95%	FusionSeeker
16	positive	ENSG00000223634:ENSG00000235497	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000179915:ENSG00000231918	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
7	positive	ENSG00000074219:ENSG00000236172	hybrid	10GB	95%	FusionSeeker
12	positive	ENSG00000069329:ENSG00000077782	truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000034053:ENSG00000077782	truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000034053:ENSG00000069329	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000172977:ENSG00000172922	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000276043:ENSG00000188321	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000291092:ENSG00000291178	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000159147:ENSG00000249209	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000174306:ENSG00000171109	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000174306:ENSG00000155307	truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000155307:ENSG00000171109	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000228570:ENSG00000167258	hybrid	10GB	95%	FusionSeeker
16	positive	ENSG00000172339:ENSG00000071894	truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000139278:ENSG00000108641	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000187498:ENSG00000154240	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000186409:ENSG00000094631	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000151694:ENSG00000185798	truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000286749:ENSG00000249484	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
3	positive	ENSG00000213619:ENSG00000109861	reverse_order: hybrid	10GB	95%	FusionSeeker
3	positive	ENSG00000063978:ENSG00000168556	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000270800:ENSG00000210082	false_fusion:mitochondrial_genomic	10GB	95%	FusionSeeker
4	positive	ENSG00000198551:ENSG00000170144	truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000291031:ENSG00000227837	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000134058:ENSG00000176970	truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000149273:ENSG00000262898	hybrid	10GB	95%	FusionSeeker
7	positive	ENSG00000152223:ENSG00000152229	read_through	10GB	95%	FusionSeeker
3	positive	ENSG00000285212:ENSG00000198221	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
8	positive	ENSG00000062485:ENSG00000134326	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000066322:ENSG00000189326	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000175334:ENSG00000189326	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000066322:ENSG00000175334	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000059915:ENSG00000107874	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000168591:ENSG00000255872	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000224699:ENSG00000144815	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000284906:ENSG00000147041	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000250167:ENSG00000145832	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000291137:ENSG00000087495	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000243243:ENSG00000105971	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000164011:ENSG00000105613	reverse_order: hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000204929:ENSG00000198363	false_fusion	10GB	95%	FusionSeeker
7	positive	ENSG00000260840:ENSG00000148308	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
8	positive	ENSG00000255502:ENSG00000118960	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000136297:ENSG00000106628	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
6	positive	ENSG00000246273:ENSG00000134802	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000166145:ENSG00000171766	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000178464:ENSG00000147403	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000145808:ENSG00000251680	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
4	positive	ENSG00000248538:ENSG00000134020	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000260850:ENSG00000177138	truncated_tri_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000171988:ENSG00000066427	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000164733:ENSG00000228373	reverse_order: hybrid	10GB	95%	FusionSeeker
4	positive	ENSG00000108312:ENSG00000260793	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000283930:ENSG00000290439	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000126012:ENSG00000227083	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000167588:ENSG00000110887	intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000117758:ENSG00000159176	intra_chromosome	10GB	95%	FusionSeeker
2	positive	ENSG00000248049:ENSG00000198092	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000223631:ENSG00000284659	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000230768:ENSG00000290655	truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000072571:ENSG00000146809	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000146809:ENSG00000130714	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000260840:ENSG00000093072	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000093072:ENSG00000148308	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
6	positive	ENSG00000264031:ENSG00000176927	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000260830:ENSG00000100461	intra_chromosome	10GB	95%	FusionSeeker
5	positive	ENSG00000269692:ENSG00000273994	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000119686:ENSG00000167395	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000131374:ENSG00000182568	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000153093:ENSG00000172965	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000085871:ENSG00000196782	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000049759:ENSG00000203734	truncated_tri_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000185442:ENSG00000118960	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000185442:ENSG00000118960	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000185442:ENSG00000118960	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000185442:ENSG00000118960	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000285053:ENSG00000198551	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000285053:ENSG00000170144	false_fusion	10GB	95%	FusionSeeker
5	positive	ENSG00000073598:ENSG00000073536	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000244754:ENSG00000233124	intra_chromosome	10GB	95%	FusionSeeker
6	positive	ENSG00000119535:ENSG00000145901	reverse_order: hybrid	10GB	95%	FusionSeeker
4	positive	ENSG00000137074:ENSG00000130714	intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000167554:ENSG00000087495	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000231304:ENSG00000282987	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
5	positive	ENSG00000285844:ENSG00000185760	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000288769:ENSG00000111907	hybrid	10GB	95%	FusionSeeker
3	positive	ENSG00000221947:ENSG00000285579	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000086758:ENSG00000292336	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000141499:ENSG00000291134	reverse_order: hybrid	10GB	95%	FusionSeeker
7	positive	ENSG00000174695:ENSG00000221886	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
4	positive	ENSG00000263508:ENSG00000141577	intra_chromosome	10GB	95%	FusionSeeker
3	positive	ENSG00000049759:ENSG00000147573	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
15	positive	ENSG00000158987:ENSG00000145901	reverse_order: intra_chromosome	10GB	95%	FusionSeeker
4	positive	ENSG00000033122:ENSG00000066557	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000033122:ENSG00000228784	false_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000066557:ENSG00000228784	truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000009830:ENSG00000087258	hybrid	10GB	95%	FusionSeeker
8	positive	ENSG00000226711:ENSG00000119314	reverse_order: hybrid	10GB	95%	FusionSeeker
2	positive	ENSG00000233928:ENSG00000233571	false_fusion:Sense-Antisense	10GB	95%	FusionSeeker
2	positive	ENSG00000188227:ENSG00000197265	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000172977:ENSG00000145216	false_fusion	10GB	95%	FusionSeeker
12	positive	ENSG00000162302:ENSG00000137707	truncated_tri_fusion	10GB	95%	FusionSeeker
10	positive	ENSG00000137707:ENSG00000196549	reverse_order:truncated_tri_fusion	10GB	95%	FusionSeeker
3	positive	ENSG00000068796:ENSG00000288643	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000079387:ENSG00000167110	false_fusion	10GB	95%	FusionSeeker
4	positive	ENSG00000215124:ENSG00000225102	read_through	10GB	95%	FusionSeeker
2	positive	ENSG00000283515:ENSG00000214078	false_fusion	10GB	95%	FusionSeeker
2	positive	ENSG00000283228:ENSG00000182389	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000168288:ENSG00000231969	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000100767:ENSG00000285219	false_fusion	1GB	85%	FusionSeeker
7	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000047936:ENSG00000282218	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000168676:ENSG00000198677	truncated_tri_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000125898:ENSG00000234948	intra_chromosome	1GB	85%	FusionSeeker
4	positive	ENSG00000227028:ENSG00000183023	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000213942:ENSG00000071082	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000144724:ENSG00000109182	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000122406:ENSG00000117598	false_fusion	1GB	85%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000253816	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000253816	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000253816	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000253816	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000100744	truncated_tri_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000100744	truncated_tri_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000100744	truncated_tri_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000151812:ENSG00000100744	truncated_tri_fusion	1GB	90%	FusionSeeker
4	positive	ENSG00000249797:ENSG00000250891	false_fusion	1GB	90%	FusionSeeker
6	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
5	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
4	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
3	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
2	positive	ENSG00000285216:ENSG00000285219	false_fusion	1GB	90%	FusionSeeker
4	positive	ENSG00000246273:ENSG00000134802	reverse_order: intra_chromosome	1GB	90%	FusionSeeker
