Source	supporting reads information	fusion.gene.id	support num	rank class	recall_category	control	depth	Sequence_Identity	fusionType
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	7ba03b21-849c-9521-8a96-101152820693;9eabe689-f772-f5ff-0ecd-930772685612	ENSG00000163631:ENSG00000087086	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	1d64d500-9e5d-2676-ead1-cd46a42c85f2;efefea59-f266-7ace-a65e-6d8848b1f1cc_2	ENSG00000163631:ENSG00000156482	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c40add27-2f7e-72c6-799b-dd64a10e2f14;3043ac5a-790f-f6b2-17ed-8090ed365160	ENSG00000186834:ENSG00000197249	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	c3c3ea69-30c5-6407-a60f-87194219489a;906af668-f3d6-119d-57fa-0844e91c3ec2	ENSG00000168621:ENSG00000168958	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	90%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q90	0108be4d-5233-eff3-14db-56271fd2ac3b;5733c1d1-68db-994f-92a3-8f2c38483771	ENSG00000148834:ENSG00000167526	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	90%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	2431bb20-f5bc-65be-f030-0440a590704f;e4bc907a-71c6-90a1-5a9e-b7c8b7042a22;355a62b1-772c-0773-d4df-b36b12881f7a	ENSG00000164627:ENSG00000095981	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	b7fe1044-dda0-9337-fdda-a70aa9217a52;3a3255e3-0f05-a93e-6e35-bdf7dc8b4435	ENSG00000163631:ENSG00000091513	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ff345fc0-a972-77f5-a814-288ea9b700da;e9a8c485-a899-53e0-7c51-bede51cafa8a	ENSG00000188227:ENSG00000197265	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8808ba2e-9e69-f0fe-38fa-fa709259f1e6;e57aa722-3438-c0b1-2e2c-1d133267c190;8d964f8e-8db4-689b-1262-8dce569fd342;e678a812-b5e5-c8ca-5c7a-f246f88ab19f	ENSG00000110887:ENSG00000167588	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	6441a224-d63b-16b4-8b9c-3a6e14cae159;e892118f-c687-88b4-c9d7-a00f46c41e4d;43bea477-f06c-c4ed-21ad-1b6c006ec2dc	ENSG00000143228:ENSG00000196586	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	e0e4c7fa-a334-0d8e-565c-c8e71a0d093c;daa9221f-186b-b918-2a3a-b2910d47ea38;8405d113-d76c-c0cb-5606-499b34307aa0;fff5a796-80d1-2ecb-9746-7771f97cb49c;965a608b-0309-7265-5fb7-3cc9c587d158;226342b8-8ee8-fd7e-2291-2e424e5d8cd4;9ce888cc-7ae7-3439-5546-f3f1071d722c	ENSG00000081692:ENSG00000167257	7	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	0b97b203-dd54-7ff8-c8b0-809cd7bcd450;e705d459-025a-805d-9ffc-7dee9a56063e;28410399-cf84-73f9-a947-ac4a42ea4bc3;e6bfb493-4cbe-189b-6ddf-d4f179f98ea4;6d165b33-90ec-b5d6-209f-641e699b4e33	ENSG00000136444:ENSG00000020256	5	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c8745b8f-94af-0e59-cfd5-2e4c48d15599;c46c5b8a-c715-a1ea-b43c-ef7d81ea47e5;c2b79225-ddcf-29eb-df9f-f453eeef3d9e;8bb2ee27-4d51-1d4a-ffc6-90d3240d68e6;523461fe-3504-b5b6-0c03-34d6944d36d0;6ebd6b42-6403-a3c6-439d-309f47721ba4	ENSG00000103528:ENSG00000110881	6	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7dedc67c-c171-996a-15bd-82970a559e89;33ec46e3-3184-9ef3-840c-9afc319e17f7;fc821f21-17f7-79fc-1762-e4291a209443;6d77cdd8-5434-5de6-ced7-0dc8cf6ab7c6	ENSG00000213983:ENSG00000126777	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cf86984c-c887-db12-e954-6c8465f9f72b;7a98162c-85cd-67c5-9c54-7d0184e6cff0;1ee65ec4-aaee-dde9-dd8e-7fcd79c6a596;381858f1-c436-36cb-fae3-9578c2bbdae8;3b14be55-075c-f6a5-991d-768e0e9e91d7	ENSG00000118412:ENSG00000177058	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c289051c-54ba-cb91-6505-f810fcd1bc2f;7a274e8d-0bad-5595-812e-86ef70349a5e	ENSG00000166145:ENSG00000171766	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	97ce4237-98ff-7239-0b28-3311acce93ea;381c6de2-e7ab-52ac-61bd-2ed9037bd001;97dc205f-561d-5010-64a2-dbd4d0de9107;4289361e-1d07-ec24-d80b-ac3d4cd1ae44	ENSG00000141456:ENSG00000228486	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a13e0f07-41c5-8748-1339-09a35a74f56e;4c3382ba-bc2b-ee9d-82fb-0866abb126eb;13572a4a-ee41-a7cd-fa01-6a6b5c380f78	ENSG00000105856:ENSG00000180304	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	12e0e34b-2282-7650-3f1f-7b87e7accdc0;c8b8f8cb-8fdb-178d-0ea8-8c96e8429e00;d176be2c-84df-437f-2ae3-1b068e244557;eb5eb4b2-bc10-b425-d5ff-a85e5266047c	ENSG00000180879:ENSG00000156076	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bdcbdda5-cfb4-6211-345a-a051b6d80763;a2eb8423-1782-8875-2044-ab6e3984ff96	ENSG00000145901:ENSG00000119535	2	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	2c54ab6a-7aea-e77a-4b4b-244c21b82666;2e0d0cca-f839-1951-acc8-ce0ec87f39bc;61266494-d42a-b746-a6ce-d5ed41645abb;18d28262-3ff2-ef6a-3a2e-ccee651d5256	ENSG00000170634:ENSG00000143630	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d1c673b8-d410-06f5-3252-5c2d31bc8d5c;faec19f8-9d10-e6f2-b173-2abf3f009b45;a09497d3-b91c-9479-f251-2b3e340dba0f	ENSG00000198551:ENSG00000284770	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	e97f11f1-5110-8828-80b3-79a0c8e7adce;c4417349-3a1d-ba75-8073-a6cd40ac1f8a	ENSG00000091513:ENSG00000087086	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	62b4681a-2b2e-ef12-7b36-cb1464ed505a;b7860888-916c-8812-7e1f-ac9e7dde3068	ENSG00000170873:ENSG00000109339	2	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8d667051-6725-b25b-76d0-35aa1dd8a276;c8f837bb-1789-115a-ce66-880ceb8afb4c;819343b6-aa23-435c-35b8-ddc4040c930c;0dc9feb9-a7e9-d170-c54f-d3d8cc9fe336	ENSG00000221963:ENSG00000184708	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	78b82a66-e584-6b26-0da3-a9eeca3c40fc;58820bc3-2189-c9ef-e128-bc02c2ec7e6b	ENSG00000167658:ENSG00000163631	2	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c803918c-06db-251d-603c-e4a93f91be26;fc173516-4a37-33bd-9ce4-a97e61369fde;d69e12c2-10c5-41b7-d0b9-d3a179c5779f	ENSG00000009830:ENSG00000087258	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1c2bf1a3-62b7-a791-432d-152add447c83;d833491f-290c-4007-c149-bc7d97c67e81;2575848c-d21a-6b14-ece4-f352284f4f7e;f99283c5-3458-328a-a779-5c36285a1a49;5ca85623-fc96-9e4b-46e9-78f0cb63cc10	ENSG00000105063:ENSG00000105711	5	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ad10d2a8-4bdd-074f-be9c-90f3054dd030;44bd0c29-ebde-18db-62ab-680232478b63;96eb4a19-78b3-c13c-920e-51558e092034;9bba5af7-5139-1f5d-0472-055a53470d1c;2c54d105-eabb-3481-727a-113701e2c9ac	ENSG00000168676:ENSG00000198677	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8b92aba2-9a8b-027f-a382-8ba464488759;b3224384-d003-84bc-0a78-eb6224481a08;bfec6064-ea24-ab2f-a37c-ff537ba276be	ENSG00000148362:ENSG00000169583	3	flag = 4: Medium Confidence Fusion	True_Recall	positive	10GB	95%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ee4a9908-4193-d43a-d5f5-3c7bae047b23;8de003e1-de25-7eb5-097b-0be40c08d6ad	ENSG00000118137:ENSG00000197249	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	88377cf1-4c8d-00e8-fbf5-3f0b0bdaf070;4af7a669-6d25-8384-857d-3120b4b424c0;548b6f71-93ec-fccc-9d92-43495b9dbd54	ENSG00000087266:ENSG00000147854	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7cf4797a-3f3f-c3d5-5e66-1bf9c3068be8;9f80a232-eb34-e6ca-46bb-a8ea911140ce	ENSG00000183629:ENSG00000010671	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	76604162-173b-724c-845c-2d9c66115c53;f05d561a-4e97-941f-1680-b1e6a81a0f0e	ENSG00000284776:ENSG00000188186	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	cb6e5a02-a125-57f6-29ee-8766695bfe47;4f8fb095-eaa3-48d9-cea0-71fb97643f6a;ca49e668-59e7-ac4b-e889-1f930c4cd5c1;a8d3ca40-cb48-e862-7fe4-697cce7483e8;ce3b7fc5-d62c-e58b-3d63-3d73b27b6ad9	ENSG00000147403:ENSG00000269242	5	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7a867868-b4cf-2b8b-633a-596f725e50aa;a08792c8-d9ab-5dde-e433-63299892e1e1;5dc919ef-029f-44fd-3d15-389ef1f52f97	ENSG00000187498:ENSG00000154240	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d6c62138-003a-8fec-584d-58753c52a500;8a0ec904-93b8-7430-8442-e7c8023a6d1a;13821240-66f0-31ff-594b-8a481bfa2bc0;e34bd4a2-47b0-7ab1-eef3-4126f4289052;5226d1b2-5696-2dbd-e17e-8d8dc7bf7d07	ENSG00000140987:ENSG00000134802	5	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	0f04a19e-6e11-f311-bc6b-f30864a684df;9ca2f000-053e-a501-2e93-36510afd3708;ea946ea0-4807-3d0d-e362-7c0b68aa630c;1c798b3b-65f5-aae2-3d10-32ca775a8f45;0bf6be86-0e49-eba0-b981-643fc3adaf65	ENSG00000161920:ENSG00000186566	5	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	603dd7c2-6c62-9594-90ec-3e2e327fc390;982f4c35-f6c6-8d2e-410a-dc1a77e9a735;dc4f22d3-233c-5d27-8d89-2eb7bd0fb313;ab2a7cd9-e101-c094-56e7-ae279b201821	ENSG00000213619:ENSG00000109861	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	57edb421-d6aa-aa46-8776-948b09646c5c;331d6095-05bc-ae0f-7b49-f84dd34ba955;1ddb14bd-1571-6912-99ad-03d93221e35d;b3b8e7b6-55e0-f768-4e5b-288b7646c20f	ENSG00000277586:ENSG00000136504	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	e34bd4a2-47b0-7ab1-eef3-4126f4289052;5226d1b2-5696-2dbd-e17e-8d8dc7bf7d07	ENSG00000140987:ENSG00000160752	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	43ece228-9f0c-0120-1c9c-1fd43484efc0;a347bbe9-2553-666b-1e16-09e2b973c556	ENSG00000088035:ENSG00000101003	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a68860f1-2f20-acc5-5308-c662ee6a241c;ca2ee533-bc19-eab9-f9d3-e29f6b1674e3;413bc15c-d5bc-48e3-cfa9-70f6a7a86011;fc548892-df3c-e0a5-a4de-e962cd4d9603	ENSG00000113648:ENSG00000079215	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ef7ce615-47c5-e578-e74a-eb3d32547404;ffebe721-458d-bd0b-9b79-4e036afdee08	ENSG00000284906:ENSG00000147041	2	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bd01fe00-5979-8706-fe80-69f23b06f607;a41863d3-a1fe-217a-32f9-342a56537902	ENSG00000130714:ENSG00000137074	2	flag = 4: Medium Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	5a128198-a1bd-a188-3078-00dc6512e216;f0a6757c-cb40-422f-6938-afa8ab8d8def;d951332a-9a70-5076-3998-79a582db8731;bf2c5097-d53a-f8ef-f1cf-2fa1ae10bcc5	ENSG00000188321:ENSG00000276043	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	dd3c47e4-f397-375f-62bb-462548a33375;bfd28f6d-cf93-9ae0-c804-f23ca5d33218;b806cd5c-5cd5-06b6-1335-f7f7098c5e46	ENSG00000139350:ENSG00000136888	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	1993bb20-e6eb-09f5-191a-b9aa1a8b5c4d;241b5063-3fcf-bf3c-3e77-4b544160f14a;4d1e6835-80c8-4795-dd80-c9aa02bd60b4;7d48099e-9ab4-b8c2-bf1f-1898e6708e3f;b0b8b0e2-b86d-615c-2778-ae7634db0ee5;75edaedf-3b72-6369-b7f0-150f20125ebf	ENSG00000148655:ENSG00000165629	6	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ba60bbd3-54ff-4bb8-d063-c56a86011c7b;c3c2d2ef-7c48-caf2-e9e7-8a668c34e33d	ENSG00000049759:ENSG00000147573	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	7d1728fc-603c-8b20-7d88-456eced53fd4;523e7122-d0d7-99bf-e297-270de42fc174;e480f878-801b-15e3-1d54-edcea09a3ae7;cf7534fd-5904-a4f3-34b9-57c2d167439d;e84e775c-5185-2e8a-d008-048b01875051;deff2a19-8a28-2a2a-bdd4-aca8193f37a4	ENSG00000132300:ENSG00000143891	6	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	0f36ed63-a871-9e41-2471-65c6ba9765a4;068be508-5990-a896-05b9-5f5e54854592;7b5a5fcd-24b5-1498-12fa-764b050568da;fabe6162-fc84-7ae7-6ffb-c333442dfe45	ENSG00000156508:ENSG00000163631	4	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	5142ab80-33a8-9529-8875-2d33a916ebcf;fe1d634d-f75b-9751-c8e5-3255c243e951;41a29ce8-e25e-d047-21f2-28ab7063b54c;ae95cd3d-0cd0-fcbc-cabc-1a4cbb21f251;a760494a-8224-de4b-f508-fe776bd5bc99;26125c45-80ab-29ce-7b94-5f85eb6cbd19	ENSG00000102898:ENSG00000168675	6	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	aa58f42a-3a17-181a-a97e-6b168b54a428;1a3d0bae-8808-598a-ae46-956bed1fad67;2d62c6a3-bdf5-3ebf-f525-94d17bc97e85	ENSG00000164118:ENSG00000164117	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	694292be-873e-e64b-8b7a-ca43f3c7915b;7c5297ca-aacf-bf9e-2094-25860df24483	ENSG00000107872:ENSG00000107874	2	flag = 3: Low Confidence Fusion	True_Recall	positive	10GB	95%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	b8d6bfa0-6fa0-fc50-fe68-5d472e23ecd5;962a7120-d9c9-efa5-9dde-459c5f4efc60;9b6d92c4-ab0c-156d-0520-080c6793198b	ENSG00000140853:ENSG00000181523	3	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	a0653b24-86bc-100b-100c-73dda979b05c;5545bb01-e267-6fc4-85fe-f202d0e30bd1;c29e00bd-124d-7220-3063-95d1e9fb1fe4;866aa539-11cb-0ec7-ecec-08d6435b2330	ENSG00000038219:ENSG00000168214	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	c94c29e1-be59-81d5-9f1f-883fe50b30c1;34ae9645-d43e-78e8-fa14-9b46b67b46a1;70fb67e8-7a4b-5083-8708-ab522e32baa9;82066aec-1453-dbcf-5ba2-336d9a06eedf	ENSG00000124155:ENSG00000182621	4	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	683dbde8-7ed2-c21b-0b7b-1e5ba4030179;0fc5a550-b985-cb1c-796e-4fc3582d54c0	ENSG00000081051:ENSG00000163631	2	flag = 3: Low Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	41023713-c01f-266b-926e-0cdd2e5cc2d6;2389e1d9-d451-def5-2062-6f0413c235ea;60bbd0ff-d9e5-d3bf-faee-aea5807f56f9;abaac0de-b404-e5a9-0871-f9699b9a4a5f	ENSG00000153291:ENSG00000146282	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	70c63be0-8645-0231-53d1-d2451579ffda;2e0c0cb8-c3a3-fb20-f123-de9732d27a8d;0a353191-b743-ba9e-532e-1c3e5311a440;62bff865-8670-c79d-d035-00c0ffeda3b9;31354a9b-b949-540c-1331-4e8a80aa6ead;ba55700f-9b36-31ed-5479-52aa81d3d09b;cc80432c-4cb7-79ac-d41b-b6b8d10c0f2c	ENSG00000114638:ENSG00000121578	7	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	read_through
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	580dcc4a-fab1-e7af-f3db-6cfad4027f65;24ca891e-b7ae-8b83-3019-658768455eeb;c445ce2d-fcf5-5e00-e6a3-2de5e7d3fe88;5528120b-5186-c0b3-2f69-8dfd9a0a5ce0	ENSG00000103043:ENSG00000277893	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d136311b-1ced-6be4-f09e-73f9b5e37a48;7d50d566-cc8f-7da3-ecc1-ef5da2633393;69486a02-c10b-2a7b-ba7f-14b04c148230;08af3b72-b52f-f517-22d8-ed2c2d93ba86;b50c1661-b631-7ec7-6fa7-050413e0e92a	ENSG00000157916:ENSG00000205835	5	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d339babd-7872-366a-00fe-a56a49473e1a;2d1e871c-c142-509e-b03a-55ed8c0a0bb2;69033f01-273e-06fa-0c24-e209baa7ca1d;6243512f-f45b-8243-8da9-2ad227b006cc	ENSG00000166348:ENSG00000165868	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	bab53a89-9a03-d910-b959-b9adc277937a;b64ec73f-af3d-f49e-d7f9-82b261c26250;e1f11068-e01c-50f9-a04b-2bf2f24ad825;e2472ee2-6bc8-60fb-321a-b006ad74bafe	ENSG00000221886:ENSG00000174695	4	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	d27a53e8-9e43-2bf9-963f-8fa6cf001405;e5c17c53-2ccb-c8c2-693b-f32d45011541;87fe20eb-a283-9ea8-0a71-f8f2171b0e9d;e93c21af-1541-3dd7-5850-4427fc81b950	ENSG00000125730:ENSG00000159917	4	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	6b94b1fd-c402-bf9d-85b4-5da733618c8f;bb538c71-6d01-f9dc-81ba-f69c7d7dc90a	ENSG00000078699:ENSG00000132003	2	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	ad9ca1f3-e8af-0b09-138b-e459855e1a6c;69e88999-3058-027c-1d14-28a61940f371;7f286169-81f7-6386-d645-256ca4d03e80;335d8105-3ecd-af3a-a258-382e590ee64a;21505f33-bac5-9e59-c65c-32fae71605b9	ENSG00000103160:ENSG00000103415	5	flag = 3: Low Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order: intra_chromosome
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	8f952374-3acf-55b8-a367-12f7978d3231;868255d9-c47e-4970-b216-f410499388ae;00da6f5f-22e7-2bdf-0e9b-09c3206b6e5f	ENSG00000173166:ENSG00000137807	3	flag = 5: High Confidence Fusion	True_Recall	positive	10GB	95%	hybrid
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	f5864944-a966-e519-dbcc-69d1e3c30eb0;98c9271f-5499-b9e2-78fa-1865d9baa5c7;6b962d85-dedc-886a-c0cf-737dc6be5dfe	ENSG00000167526:ENSG00000163631	3	flag = 5: High Confidence Fusion	False_Call	positive	10GB	95%	false_fusion
porechoptrimmed_Adapter_Spiked_Simulated_10GB_nanopore2023_Q95	3febf588-3af5-6776-4512-98d341bb1361;caf67cab-1a7e-4651-a763-fe5037cb2dc8;c48ee301-4f48-4fed-51a6-142ca5e7a516;05da2df8-67aa-ea63-c19a-18fe74ed8afd;383dbd9f-84e2-8301-3aa3-d809ec958dd5;47cc4a4d-dcb8-a415-2075-67317b73c77e;6f4c7f9f-7fb5-329f-3862-94338705875e	ENSG00000145916:ENSG00000003393	7	flag = 5: High Confidence Fusion	Partial_Recall	positive	10GB	95%	reverse_order:truncated_tri_fusion
